"b","dataset","n_models","models","weights","distance_meas","distance_est","var_pred","r2","bias","lower_CI","upper_CI","mae","rmse"
159,"natalia_oliveira_2023",15,"[28] Ben Saad et al. 2009; [50] Zou et al. 2017; [06] Gibbons et al. 2001; [04] Troosters, Gosselink & Decramer 1999; [37] Hill et al. 2011; [40] Britto et al. 2013; [54] Almeida et al. 2019; [18] Iwama et al. 2009; [45] Kim et al. 2014; [47] Nusdwinuringtyas et al, 2014; [09] Camarri et al. 2006; [27] Alameri et al. 2009; [55] Almeida et al. 2019; [30] Osses et al. 2010; [10] Camarri et al. 2006","0.8237;-0.2594;-0.6535;0.1588;0.2666;-0.2607;-0.227;0.4825;0.2034;0.1815;0.086;0.5204;0.1136;0.1589;-0.5948",689.331578947368,549.684042391636,2095.71112741407,0.264843660717869,-139.647536555732,-322.323854975082,-28.0517669697527,140.091323019665,156.570109061044
160,"natalia_oliveira_2023",20,"[54] Almeida et al. 2019; [02] Enright & Sherrill 1998; [32] Soares, Pereira 2011; [50] Zou et al. 2017; [10] Camarri et al. 2006; [30] Osses et al. 2010; [28] Ben Saad et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [26] Jenkins et al. 2009; [55] Almeida et al. 2019; [48] Fernandes et al. 2016; [07] Enrigth et al. 2003; [20] Jenkins et al. 2009; [58] Delbressine et al. 2023; [45] Kim et al. 2014; [43] Rao et al. 2013; [09] Camarri et al. 2006; [27] Alameri et al. 2009; [13] Chetta et al. 2006; [37] Hill et al. 2011","-0.1689;0.5727;-0.1858;-0.2446;-0.4271;-0.0157;0.4787;0.0774;4e-04;0.1259;0.1496;-0.0069;-0.0194;-0.0174;0.3318;-0.1985;0.3861;0.6829;-0.5313;0.0102",673.3,590.948589584145,1698.66611266309,0.294899783001843,-82.3514104158554,-193.722477874939,24.1678135609416,86.4610762939384,102.962299253197
161,"natalia_oliveira_2023",24,"[20] Jenkins et al. 2009; [15] Masmoudi et al. 2008; [43] Rao et al. 2013; [45] Kim et al. 2014; [18] Iwama et al. 2009; [54] Almeida et al. 2019; [04] Troosters, Gosselink & Decramer 1999; [40] Britto et al. 2013; [37] Hill et al. 2011; [28] Ben Saad et al. 2009; [50] Zou et al. 2017; [32] Soares, Pereira 2011; [34] Dourado, Vidotto, Guerra 2011; [10] Camarri et al. 2006; [30] Osses et al. 2010; [48] Fernandes et al. 2016; [02] Enright & Sherrill 1998; [13] Chetta et al. 2006; [26] Jenkins et al. 2009; [27] Alameri et al. 2009; [09] Camarri et al. 2006; [58] Delbressine et al. 2023; [07] Enrigth et al. 2003; [55] Almeida et al. 2019","-3e-04;-0.138;-0.2264;0.3222;0.2121;-0.2417;0.1114;-0.3036;-0.0524;0.5559;-0.2567;-0.2241;0.1608;-0.3522;0.026;0.1598;0.8037;-0.5667;0.0214;0.6641;0.3777;-0.0759;-0.0951;0.1182",673.426315789474,625.794571983486,1450.24865452446,0.263496276646431,-47.6317438059873,-169.680651307627,71.5530053116595,64.8487062818954,81.1246219729301
162,"natalia_oliveira_2023",11,"[54] Almeida et al. 2019; [34] Dourado, Vidotto, Guerra 2011; [04] Troosters, Gosselink & Decramer 1999; [28] Ben Saad et al. 2009; [48] Fernandes et al. 2016; [45] Kim et al. 2014; [06] Gibbons et al. 2001; [32] Soares, Pereira 2011; [26] Jenkins et al. 2009; [07] Enrigth et al. 2003; [55] Almeida et al. 2019","-0.1566;0.2124;0.1319;0.3801;0.3772;0.3302;-0.3301;-0.2173;-6e-04;0.0366;0.2361",674.831578947368,630.13341013737,1673.34012499897,0.254814838144188,-44.6981688099987,-163.590283190333,63.1341517401894,57.6093494366323,77.6258510776566
163,"natalia_oliveira_2023",19,"[55] Almeida et al. 2019; [02] Enright & Sherrill 1998; [18] Iwama et al. 2009; [13] Chetta et al. 2006; [48] Fernandes et al. 2016; [34] Dourado, Vidotto, Guerra 2011; [32] Soares, Pereira 2011; [45] Kim et al. 2014; [58] Delbressine et al. 2023; [07] Enrigth et al. 2003; [10] Camarri et al. 2006; [06] Gibbons et al. 2001; [54] Almeida et al. 2019; [40] Britto et al. 2013; [28] Ben Saad et al. 2009; [30] Osses et al. 2010; [26] Jenkins et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [47] Nusdwinuringtyas et al, 2014","0.0904;0.7795;0.3258;-0.4977;0.2689;0.0836;-0.2065;0.6255;-0.097;-0.0481;-0.2637;-0.5232;-0.3009;-0.47;0.7763;-0.0292;-0.0536;0.0401;0.4998",666.947368421053,565.438174403282,1606.54887190384,0.3271422043595,-101.509194017771,-235.530383023295,13.6206185733392,105.215074148711,122.420602525602
164,"natalia_oliveira_2023",27,"[42] Britto et al. 2013; [48] Fernandes et al. 2016; [27] Alameri et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [15] Masmoudi et al. 2008; [30] Osses et al. 2010; [13] Chetta et al. 2006; [28] Ben Saad et al. 2009; [55] Almeida et al. 2019; [20] Jenkins et al. 2009; [45] Kim et al. 2014; [18] Iwama et al. 2009; [43] Rao et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [40] Britto et al. 2013; [50] Zou et al. 2017; [32] Soares, Pereira 2011; [26] Jenkins et al. 2009; [06] Gibbons et al. 2001; [10] Camarri et al. 2006; [07] Enrigth et al. 2003; [47] Nusdwinuringtyas et al, 2014; [09] Camarri et al. 2006; [54] Almeida et al. 2019; [02] Enright & Sherrill 1998; [37] Hill et al. 2011; [58] Delbressine et al. 2023","0.1672;0.1428;0.6338;0.1035;-0.1407;-0.0567;-0.5677;0.662;0.0959;-0.0411;0.2826;0.1972;-0.2671;0.2065;-0.3813;-0.2922;-0.3356;0.0289;-0.416;-0.4472;-0.0496;0.5353;0.3124;-0.3392;0.9442;0.0921;-0.0702",675.536842105263,590.702333437757,1487.81156575066,0.215595394774516,-84.8345086675063,-206.329239684528,50.7497743605473,92.6447304058722,107.427246445762
165,"natalia_oliveira_2023",19,"[04] Troosters, Gosselink & Decramer 1999; [18] Iwama et al. 2009; [13] Chetta et al. 2006; [50] Zou et al. 2017; [28] Ben Saad et al. 2009; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [40] Britto et al. 2013; [32] Soares, Pereira 2011; [45] Kim et al. 2014; [54] Almeida et al. 2019; [09] Camarri et al. 2006; [48] Fernandes et al. 2016; [34] Dourado, Vidotto, Guerra 2011; [20] Jenkins et al. 2009; [47] Nusdwinuringtyas et al, 2014; [37] Hill et al. 2011; [10] Camarri et al. 2006; [07] Enrigth et al. 2003","0.1171;0.2227;-0.6057;-0.2344;0.447;-0.2105;0.6561;-0.4458;-0.016;0.4895;-0.2035;0.412;0.1548;0.1605;0.049;0.4114;-0.0106;-0.3215;-0.0723",669.368421052632,681.272444350391,1522.95962097136,0.236079035356958,11.9040232977594,-109.066840257401,140.860810826822,51.5797968824729,66.7462962834049
166,"natalia_oliveira_2023",13,"[32] Soares, Pereira 2011; [58] Delbressine et al. 2023; [27] Alameri et al. 2009; [47] Nusdwinuringtyas et al, 2014; [28] Ben Saad et al. 2009; [26] Jenkins et al. 2009; [42] Britto et al. 2013; [06] Gibbons et al. 2001; [48] Fernandes et al. 2016; [04] Troosters, Gosselink & Decramer 1999; [43] Rao et al. 2013; [54] Almeida et al. 2019; [34] Dourado, Vidotto, Guerra 2011","-0.2583;0.1239;0.4872;0.2456;0.56;-0.0525;0.1242;-0.5665;0.4225;0.1887;-0.2492;-0.2279;0.2021",682.931578947368,565.369926845474,2316.12882264911,0.309445073034427,-117.561652101895,-279.917759603407,-1.28200081873842,117.868028289887,136.623332980126
167,"natalia_oliveira_2023",9,"[54] Almeida et al. 2019; [40] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [30] Osses et al. 2010; [27] Alameri et al. 2009; [55] Almeida et al. 2019; [45] Kim et al. 2014; [10] Camarri et al. 2006; [48] Fernandes et al. 2016","-0.1303;0.1036;0.6579;-0.3064;0.5459;0.3126;-0.0637;-0.2936;0.174",683.373684210526,600.250016296231,1130.75946493378,0.155054375838048,-83.1236679142957,-207.20108263284,58.0025405183188,89.6338743054055,107.256712084058
168,"natalia_oliveira_2023",15,"[54] Almeida et al. 2019; [10] Camarri et al. 2006; [40] Britto et al. 2013; [15] Masmoudi et al. 2008; [58] Delbressine et al. 2023; [32] Soares, Pereira 2011; [30] Osses et al. 2010; [47] Nusdwinuringtyas et al, 2014; [27] Alameri et al. 2009; [06] Gibbons et al. 2001; [42] Britto et al. 2013; [55] Almeida et al. 2019; [50] Zou et al. 2017; [18] Iwama et al. 2009; [26] Jenkins et al. 2009","-0.2123;-0.0942;-0.0196;0.2438;0.3112;-0.2215;0.0774;0.4174;0.3366;0.0335;0.2143;0.2062;-0.3745;-0.1495;0.2312",682.68947368421,607.842783052007,783.60077948232,0.206351822397163,-74.8466906322037,-245.485480086121,43.3047990649082,81.0337159747784,103.103035957135
169,"natalia_oliveira_2023",4,"[58] Delbressine et al. 2023; [27] Alameri et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [37] Hill et al. 2011","0.319;0.4404;-0.0508;0.2914",667.431578947368,628.542914278028,927.079527756512,0.148386309966063,-38.8886646693404,-156.331966402197,78.4947128227579,57.461603821353,74.3204400989268
170,"natalia_oliveira_2023",27,"[37] Hill et al. 2011; [58] Delbressine et al. 2023; [13] Chetta et al. 2006; [20] Jenkins et al. 2009; [50] Zou et al. 2017; [43] Rao et al. 2013; [45] Kim et al. 2014; [48] Fernandes et al. 2016; [27] Alameri et al. 2009; [18] Iwama et al. 2009; [55] Almeida et al. 2019; [30] Osses et al. 2010; [34] Dourado, Vidotto, Guerra 2011; [47] Nusdwinuringtyas et al, 2014; [10] Camarri et al. 2006; [07] Enrigth et al. 2003; [28] Ben Saad et al. 2009; [15] Masmoudi et al. 2008; [04] Troosters, Gosselink & Decramer 1999; [42] Britto et al. 2013; [40] Britto et al. 2013; [02] Enright & Sherrill 1998; [32] Soares, Pereira 2011; [09] Camarri et al. 2006; [06] Gibbons et al. 2001; [54] Almeida et al. 2019; [26] Jenkins et al. 2009","0.1643;-0.0591;-0.5434;-0.0496;-0.1831;-0.1431;0.3447;0.1913;0.6734;0.2449;0.0689;-0.0334;0.0808;0.3469;-0.4484;-0.0114;0.8393;-0.1466;0.0722;0.1407;-0.4407;0.7934;-0.2278;0.1772;-0.4858;-0.3263;-0.039",686.978947368421,548.644256065355,1857.54413714151,0.241208000058714,-138.334691303066,-318.884723949137,-5.33415199241239,139.649929119277,158.670475608231
171,"natalia_oliveira_2023",26,"[04] Troosters, Gosselink & Decramer 1999; [37] Hill et al. 2011; [02] Enright & Sherrill 1998; [34] Dourado, Vidotto, Guerra 2011; [47] Nusdwinuringtyas et al, 2014; [50] Zou et al. 2017; [09] Camarri et al. 2006; [26] Jenkins et al. 2009; [55] Almeida et al. 2019; [15] Masmoudi et al. 2008; [32] Soares, Pereira 2011; [54] Almeida et al. 2019; [07] Enrigth et al. 2003; [13] Chetta et al. 2006; [10] Camarri et al. 2006; [28] Ben Saad et al. 2009; [43] Rao et al. 2013; [18] Iwama et al. 2009; [42] Britto et al. 2013; [48] Fernandes et al. 2016; [40] Britto et al. 2013; [45] Kim et al. 2014; [27] Alameri et al. 2009; [20] Jenkins et al. 2009; [30] Osses et al. 2010; [06] Gibbons et al. 2001","0.18;0.1685;0.8632;0.0094;0.2841;-0.251;0.2824;-0.107;0.1543;-0.1738;-0.2394;-0.2455;0.0139;-0.5765;-0.4049;0.7378;-0.2262;0.2276;0.1508;0.163;-0.4144;0.3616;0.7251;-0.1061;-0.0872;-0.4897",669.163157894737,578.983298925003,1835.31971640989,0.232502950050545,-90.1798589697341,-221.709132859328,41.6334867043516,98.3945549934656,115.440900362679
172,"natalia_oliveira_2023",8,"[58] Delbressine et al. 2023; [06] Gibbons et al. 2001; [10] Camarri et al. 2006; [13] Chetta et al. 2006; [09] Camarri et al. 2006; [50] Zou et al. 2017; [43] Rao et al. 2013; [32] Soares, Pereira 2011","0.504;0.2928;-0.0953;-0.1639;0.535;-0.0982;0.0114;0.0143",673.963157894737,706.02581389055,1515.87456884462,0.238043533800495,32.0626559958126,-114.425573565279,162.854245497707,57.5091278360052,76.1695995603572
173,"natalia_oliveira_2023",25,"[04] Troosters, Gosselink & Decramer 1999; [32] Soares, Pereira 2011; [55] Almeida et al. 2019; [58] Delbressine et al. 2023; [40] Britto et al. 2013; [48] Fernandes et al. 2016; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [07] Enrigth et al. 2003; [27] Alameri et al. 2009; [28] Ben Saad et al. 2009; [26] Jenkins et al. 2009; [18] Iwama et al. 2009; [06] Gibbons et al. 2001; [34] Dourado, Vidotto, Guerra 2011; [47] Nusdwinuringtyas et al, 2014; [54] Almeida et al. 2019; [09] Camarri et al. 2006; [42] Britto et al. 2013; [50] Zou et al. 2017; [15] Masmoudi et al. 2008; [37] Hill et al. 2011; [13] Chetta et al. 2006; [20] Jenkins et al. 2009; [10] Camarri et al. 2006","0.1045;-0.2342;0.0971;-0.0676;-0.3777;0.2554;-0.1416;0.7368;-0.0284;0.6448;0.7939;-0.0538;0.3019;-0.4797;0.0344;0.3235;-0.3194;0.2899;0.1647;-0.1679;-0.1498;0.1958;-0.5221;-0.0653;-0.3352",678.489473684211,569.882353832418,1827.64395143161,0.228084665280928,-108.607119851792,-241.098850007723,38.2583423572838,113.860669063928,131.687113164289
174,"natalia_oliveira_2023",4,"[50] Zou et al. 2017; [09] Camarri et al. 2006; [18] Iwama et al. 2009; [13] Chetta et al. 2006","-0.2997;0.5337;0.5281;0.2379",679.673684210526,614.421954163983,577.179590035499,0.15827617343443,-65.2517300465434,-191.014909949833,57.3243573700315,77.6721159273012,95.0611963132101
175,"natalia_oliveira_2023",15,"[42] Britto et al. 2013; [15] Masmoudi et al. 2008; [13] Chetta et al. 2006; [43] Rao et al. 2013; [20] Jenkins et al. 2009; [37] Hill et al. 2011; [27] Alameri et al. 2009; [50] Zou et al. 2017; [30] Osses et al. 2010; [06] Gibbons et al. 2001; [09] Camarri et al. 2006; [07] Enrigth et al. 2003; [55] Almeida et al. 2019; [26] Jenkins et al. 2009; [04] Troosters, Gosselink & Decramer 1999","0.2427;-0.1094;-0.3696;-0.3724;-0.1247;0.3677;0.6501;-0.4437;-0.1178;0.1731;0.2777;0.1225;0.2375;-0.0483;0.5146",673.115789473684,776.746367503041,1430.17280613162,0.315128261823122,103.630578029357,-9.89231913386175,219.180787010656,108.291410036306,123.600812694949
176,"natalia_oliveira_2023",17,"[26] Jenkins et al. 2009; [54] Almeida et al. 2019; [37] Hill et al. 2011; [18] Iwama et al. 2009; [15] Masmoudi et al. 2008; [09] Camarri et al. 2006; [50] Zou et al. 2017; [48] Fernandes et al. 2016; [10] Camarri et al. 2006; [20] Jenkins et al. 2009; [02] Enright & Sherrill 1998; [32] Soares, Pereira 2011; [04] Troosters, Gosselink & Decramer 1999; [30] Osses et al. 2010; [13] Chetta et al. 2006; [34] Dourado, Vidotto, Guerra 2011; [07] Enrigth et al. 2003","-0.07;0.1278;0.0764;0.1922;-0.2352;0.6981;-0.1491;0.1295;0.0726;-0.1504;0.7746;-0.2731;0.3039;-0.1884;-0.1485;-0.0449;-0.1154",687.526315789474,718.601364683722,1245.15843676547,0.216217493511784,31.0750488942483,-162.998179170439,168.176784453651,68.3384329612229,86.0473617988283
177,"natalia_oliveira_2023",10,"[45] Kim et al. 2014; [30] Osses et al. 2010; [26] Jenkins et al. 2009; [43] Rao et al. 2013; [40] Britto et al. 2013; [28] Ben Saad et al. 2009; [20] Jenkins et al. 2009; [15] Masmoudi et al. 2008; [50] Zou et al. 2017; [54] Almeida et al. 2019","0.5233;0.4632;-0.015;0.0594;-0.3144;0.4655;0.195;-0.0185;-0.2433;-0.1152",691.115789473684,703.516132656471,2609.37960148985,0.296729160473535,12.4003431827871,-163.929318490854,135.752270249265,62.1666897229644,78.2386222249238
178,"natalia_oliveira_2023",24,"[13] Chetta et al. 2006; [37] Hill et al. 2011; [10] Camarri et al. 2006; [54] Almeida et al. 2019; [43] Rao et al. 2013; [09] Camarri et al. 2006; [07] Enrigth et al. 2003; [34] Dourado, Vidotto, Guerra 2011; [40] Britto et al. 2013; [30] Osses et al. 2010; [58] Delbressine et al. 2023; [20] Jenkins et al. 2009; [27] Alameri et al. 2009; [18] Iwama et al. 2009; [47] Nusdwinuringtyas et al, 2014; [42] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [06] Gibbons et al. 2001; [50] Zou et al. 2017; [55] Almeida et al. 2019; [48] Fernandes et al. 2016; [26] Jenkins et al. 2009; [32] Soares, Pereira 2011; [28] Ben Saad et al. 2009","-0.6045;0.3003;-0.545;-0.3066;-0.14;0.1779;0.0936;0.2117;-0.3497;0.1066;0.0523;0.0513;0.6864;0.3448;0.2781;0.1199;0.1088;-0.5558;-0.1953;0.1381;0.2952;0.0298;-0.1959;0.8982",672.857894736842,559.698368950215,1666.44482225996,0.214778065077667,-113.159525786627,-292.332310257819,21.4176745782086,118.472419249384,134.744971566709
179,"natalia_oliveira_2023",24,"[42] Britto et al. 2013; [54] Almeida et al. 2019; [37] Hill et al. 2011; [06] Gibbons et al. 2001; [40] Britto et al. 2013; [28] Ben Saad et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [13] Chetta et al. 2006; [48] Fernandes et al. 2016; [43] Rao et al. 2013; [20] Jenkins et al. 2009; [07] Enrigth et al. 2003; [55] Almeida et al. 2019; [32] Soares, Pereira 2011; [15] Masmoudi et al. 2008; [30] Osses et al. 2010; [27] Alameri et al. 2009; [02] Enright & Sherrill 1998; [09] Camarri et al. 2006; [34] Dourado, Vidotto, Guerra 2011; [26] Jenkins et al. 2009; [18] Iwama et al. 2009; [47] Nusdwinuringtyas et al, 2014; [50] Zou et al. 2017","0.1151;-0.3149;0.2025;-0.5761;-0.3751;0.7799;0.0254;-0.6005;0.2906;-0.1305;-0.0761;0.0011;0.0304;-0.2395;-0.1589;-0.0192;0.7307;0.7519;0.1914;0.0363;-0.1079;0.3458;0.2962;-0.1985",674.452631578947,552.447207338895,1840.84993684575,0.26335153441886,-122.005424240052,-267.376151863219,17.8920986658045,127.076603161136,145.89448723008
180,"natalia_oliveira_2023",7,"[15] Masmoudi et al. 2008; [26] Jenkins et al. 2009; [45] Kim et al. 2014; [30] Osses et al. 2010; [37] Hill et al. 2011; [54] Almeida et al. 2019; [27] Alameri et al. 2009","0.2984;0.1049;-0.1948;-0.2454;0.427;-0.0375;0.6474",671.684210526316,601.000866866022,1009.01154528394,0.169282061875429,-70.6833436602943,-183.81354552124,86.7763422775643,81.471370888774,97.761978661356
181,"natalia_oliveira_2023",17,"[15] Masmoudi et al. 2008; [07] Enrigth et al. 2003; [34] Dourado, Vidotto, Guerra 2011; [55] Almeida et al. 2019; [42] Britto et al. 2013; [26] Jenkins et al. 2009; [18] Iwama et al. 2009; [13] Chetta et al. 2006; [45] Kim et al. 2014; [30] Osses et al. 2010; [43] Rao et al. 2013; [48] Fernandes et al. 2016; [20] Jenkins et al. 2009; [47] Nusdwinuringtyas et al, 2014; [10] Camarri et al. 2006; [37] Hill et al. 2011; [28] Ben Saad et al. 2009","-0.0899;0.0341;0.1445;0.0352;0.1943;0.0524;0.2275;-0.7368;0.5161;-0.0021;-0.1333;0.1809;-0.0135;0.1012;-0.3607;0.2389;0.6112",673.173684210526,690.355606502964,1434.76555050382,0.177570959656866,17.1819222924377,-150.21949173557,215.587215938672,62.5063100701007,83.0532394302269
182,"natalia_oliveira_2023",21,"[26] Jenkins et al. 2009; [13] Chetta et al. 2006; [07] Enrigth et al. 2003; [45] Kim et al. 2014; [27] Alameri et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [18] Iwama et al. 2009; [50] Zou et al. 2017; [47] Nusdwinuringtyas et al, 2014; [58] Delbressine et al. 2023; [15] Masmoudi et al. 2008; [06] Gibbons et al. 2001; [20] Jenkins et al. 2009; [32] Soares, Pereira 2011; [02] Enright & Sherrill 1998; [10] Camarri et al. 2006; [55] Almeida et al. 2019; [54] Almeida et al. 2019; [09] Camarri et al. 2006; [40] Britto et al. 2013; [43] Rao et al. 2013","0.0155;-0.3543;0.2596;0.2427;0.6008;-0.1458;-0.3171;-0.3706;0.6931;0.1284;0.065;-0.0016;-0.1678;-0.4212;1.0991;-0.039;0.1243;-0.2148;0.4243;-0.1674;-0.4531",664.515789473684,644.5723893045,1290.60064658279,0.312053474922129,-19.9434001691838,-135.711745303625,123.690188459314,55.1479520072835,72.3251049071218
183,"natalia_oliveira_2023",15,"[42] Britto et al. 2013; [47] Nusdwinuringtyas et al, 2014; [54] Almeida et al. 2019; [07] Enrigth et al. 2003; [28] Ben Saad et al. 2009; [02] Enright & Sherrill 1998; [40] Britto et al. 2013; [55] Almeida et al. 2019; [50] Zou et al. 2017; [34] Dourado, Vidotto, Guerra 2011; [26] Jenkins et al. 2009; [20] Jenkins et al. 2009; [13] Chetta et al. 2006; [15] Masmoudi et al. 2008; [37] Hill et al. 2011","0.1926;0.7148;-0.2902;-0.0923;0.466;0.7493;-0.5853;0.1409;0.0692;0.2051;0.0718;0.0357;-0.6075;-0.1651;0.0951",677.478947368421,703.60706678289,2201.51273625811,0.305176025127606,26.1281194144693,-127.055640568789,137.366630346662,56.8685873931045,71.7747791529613
184,"natalia_oliveira_2023",11,"[10] Camarri et al. 2006; [15] Masmoudi et al. 2008; [47] Nusdwinuringtyas et al, 2014; [58] Delbressine et al. 2023; [43] Rao et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [37] Hill et al. 2011; [50] Zou et al. 2017; [42] Britto et al. 2013; [45] Kim et al. 2014; [48] Fernandes et al. 2016","-0.2056;-0.0582;0.503;0.0167;-0.3283;0.5789;0.1482;-0.3439;0.1855;0.373;0.1306",678.236842105263,723.481965634397,1383.97150744526,0.215340966351004,45.2451235291342,-161.22031128082,180.011223121901,75.6193067438587,94.2347653739197
185,"natalia_oliveira_2023",27,"[32] Soares, Pereira 2011; [26] Jenkins et al. 2009; [47] Nusdwinuringtyas et al, 2014; [20] Jenkins et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [58] Delbressine et al. 2023; [04] Troosters, Gosselink & Decramer 1999; [02] Enright & Sherrill 1998; [43] Rao et al. 2013; [06] Gibbons et al. 2001; [18] Iwama et al. 2009; [54] Almeida et al. 2019; [42] Britto et al. 2013; [28] Ben Saad et al. 2009; [27] Alameri et al. 2009; [48] Fernandes et al. 2016; [07] Enrigth et al. 2003; [37] Hill et al. 2011; [09] Camarri et al. 2006; [40] Britto et al. 2013; [10] Camarri et al. 2006; [50] Zou et al. 2017; [30] Osses et al. 2010; [45] Kim et al. 2014; [13] Chetta et al. 2006; [15] Masmoudi et al. 2008; [55] Almeida et al. 2019","-0.2745;-0.0398;0.3483;-0.0734;0.0344;-0.0406;0.2164;0.7433;-0.2268;-0.5151;0.249;-0.2771;0.2022;0.7237;0.6231;0.1986;-0.0041;0.1388;0.2798;-0.3416;-0.379;-0.2589;-0.0465;0.28;-0.5826;-0.1194;0.1419",676.684210526316,587.134963700912,1665.69702131418,0.224922725222604,-89.549246825404,-217.378266785373,28.4786417309459,93.5660426163566,111.670899925437
